"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","name","entrez","symbol"
"ENSG00000162413",2066.29846562912,0.782090893797729,0.0629049717192989,12.4328947684399,1.73245094813262e-35,2.06076368632595e-34,"kelch like family member 21","9903","KLHL21"
"ENSG00000116273",483.096239817907,-0.0838051139411839,0.0940473119748186,-0.891095260262441,0.372878067476727,0.486356972236747,"PHD finger protein 13","148479","PHF13"
"ENSG00000041988",128.326371358964,-0.43075775620568,0.158290060696418,-2.72131904119882,0.00650219738112358,0.013234274962436,"THAP domain containing 3","90326","THAP3"
"ENSG00000007923",671.879434225984,-0.564530297789247,0.075208915490022,-7.50616192390308,6.08860986482394e-14,3.18770629441475e-13,"DnaJ heat shock protein family (Hsp40) member C11","55735","DNAJC11"
"ENSG00000171735",303.848948894719,-0.0868963713842716,0.107186924529573,-0.810699362498235,0.41753833954409,0.532924573326474,"calmodulin binding transcription activator 1","23261","CAMTA1"
"ENSG00000049245",1972.24810613789,-0.672795172551315,0.0520423566364075,-12.9278383231524,3.13509945202542e-38,4.0213312205353e-37,"vesicle associated membrane protein 3","9341","VAMP3"
"ENSG00000049246",147.3350024356,-0.20554023281307,0.15839921910052,-1.2976088769897,0.194421770209701,0.28387042295924,"period circadian regulator 3","8863","PER3"
"ENSG00000049247",0.322359981448618,-0.175813577071159,3.03719917979222,-0.0578867458680093,0.953838840683753,NA,"urotensin 2","10911","UTS2"
"ENSG00000049249",2.47064777156683,-2.11201292882399,1.27015503095415,-1.66279932555748,0.0963526116989325,0.153784361188961,"TNF receptor superfamily member 9","3604","TNFRSF9"
"ENSG00000116288",2258.1923049478,-0.337643069158936,0.0495260522092623,-6.81748401290483,9.26487105676001e-12,4.29253912714647e-11,"Parkinsonism associated deglycase","11315","PARK7"
"ENSG00000116285",2398.97446233045,-0.978812953449166,0.138405725453304,-7.07205536652023,1.5265548460843e-12,7.39105299658029e-12,"ERBB receptor feedback inhibitor 1","54206","ERRFI1"
"ENSG00000162426",66.1455851799461,-0.0885200519332013,0.218918491701013,-0.404351643597551,0.685954154011251,0.774312098529285,"solute carrier family 45 member 1","50651","SLC45A1"
"ENSG00000142599",1448.30090895099,-0.7288328765452,0.0608942360765219,-11.9688319207966,5.17520616558945e-33,5.68770980376267e-32,"arginine-glutamic acid dipeptide repeats","473","RERE"
"ENSG00000074800",18390.4756149844,-1.33893117834409,0.0358590275895697,-37.3387475441063,3.86082290619344e-305,2.37086699964495e-302,"enolase 1","2023","ENO1"
"ENSG00000131686",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"carbonic anhydrase 6","765","CA6"
"ENSG00000142583",0.795996933916045,1.65816531767008,2.09096097285735,0.7930159095242,0.427768553593206,0.543206353856339,"solute carrier family 2 member 5","6518","SLC2A5"
"ENSG00000180758",131.906748861367,-0.909413829377724,0.15816361694843,-5.74982949254534,8.93334953400406e-09,3.3793558889156e-08,"G protein-coupled receptor 157","80045","GPR157"
"ENSG00000049239",1601.45954658721,-0.444676869370201,0.0545653741600517,-8.14943315637991,3.65634068508557e-16,2.12405002037016e-15,"hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase","9563","H6PD"
"ENSG00000171621",607.0715212426,0.246110337968819,0.0810677536430903,3.0358598444993,0.00239850827740056,0.0052307213661334,"splA/ryanodine receptor domain and SOCS box containing 1","80176","SPSB1"
"ENSG00000171612",169.912453924335,0.0838130139136334,0.144325337342759,0.580722799314063,0.561427293131483,0.668469497994167,"solute carrier family 25 member 33","84275","SLC25A33"
"ENSG00000188807",341.694439198546,0.112623707100638,0.103721283352247,1.08583025065509,0.277554100143848,0.380945457992181,"transmembrane protein 201","199953","TMEM201"
"ENSG00000171608",587.285654132433,-0.63133704104427,0.0889004653943629,-7.10161682780462,1.23305710640036e-12,6.00158376292223e-12,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","5293","PIK3CD"
"ENSG00000171603",4150.80399431927,-0.120192281360153,0.0425908497423057,-2.82202121083219,0.00477220208595672,0.00994242498485017,"calsyntenin 1","22883","CLSTN1"
"ENSG00000178585",367.372092143342,-0.216351827781727,0.0978413063406678,-2.21125244412032,0.0270183605264115,0.0489786712716178,"catenin beta interacting protein 1","56998","CTNNBIP1"
"ENSG00000162441",292.967656286429,-0.972540270466733,0.109782576743525,-8.85878524001849,8.08910326428828e-19,5.29854239595914e-18,"leucine zipper and CTNNBIP1 domain containing","84328","LZIC"
"ENSG00000173614",221.895316976591,-0.295736728382803,0.121437170993167,-2.43530647135582,0.0148791815021255,0.0284569656083993,"nicotinamide nucleotide adenylyltransferase 1","64802","NMNAT1"
"ENSG00000162444",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677814,NA,"retinol binding protein 7","116362","RBP7"
"ENSG00000130939",2003.76871125387,0.737284394392621,0.0522784645613042,14.1030231201233,3.63842901570784e-45,5.60325672241402e-44,"ubiquitination factor E4B","10277","UBE4B"
"ENSG00000054523",1698.73379437079,-0.199776858698181,0.0601957605583748,-3.31878618768257,0.000904096260146763,0.00209078466688263,"kinesin family member 1B","23095","KIF1B"
"ENSG00000142657",3988.34288412843,0.123940918678976,0.0453004910835297,2.73597295999376,0.00621961365243147,0.0126959371204342,"phosphogluconate dehydrogenase","5226","PGD"
"ENSG00000251503",2.62968228585215,0.208091344564273,1.06169564302149,0.195999056727843,0.844610904300688,0.894951147284746,"CENPS-CORT readthrough","100526739","CENPS-CORT"
"ENSG00000175279",15.1411484580662,-0.000460007617638277,0.450672714606654,-0.00102071326425823,0.999185588786858,0.999389019853459,"centromere protein S","378708","CENPS"
"ENSG00000241563",2.83610942310219,-0.336471751099386,1.02984221113093,-0.326721654504612,0.743878420395736,0.819691806884745,"cortistatin","1325","CORT"
"ENSG00000160049",909.431158299505,-0.199097359011089,0.0713596712298252,-2.7900543203158,0.00526991990879972,0.0108946667998163,"DNA fragmentation factor subunit alpha","1676","DFFA"
"ENSG00000142655",301.444744039201,-0.203866048675628,0.109802695712329,-1.85665795682953,0.0633598326429501,0.105896712802427,"peroxisomal biogenesis factor 14","5195","PEX14"
"ENSG00000130940",4.15740417674339,-0.976775926017451,0.891322406776994,-1.09587273762078,0.273134471197515,0.375824464243206,"castor zinc finger 1","54897","CASZ1"
"ENSG00000120948",1216.48413987918,-0.274926327562381,0.0595649563030474,-4.61557171575253,3.92014637606304e-06,1.18537376467823e-05,"TAR DNA binding protein","23435","TARDBP"
"ENSG00000277726",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,NA,NA,NA
"ENSG00000009724",15.536404218195,-0.410607034573321,0.446495178874898,-0.919622549134774,0.3577700389562,0.470283163943674,"MBL associated serine protease 2","10747","MASP2"
"ENSG00000116649",2058.93095814472,-1.26360906970571,0.0543785212954412,-23.237282655048,1.91282396390634e-119,1.0884633042491e-117,"spermidine synthase","6723","SRM"
"ENSG00000171824",817.373897377406,-0.164050061150334,0.0730072388258213,-2.24703829084292,0.0246375800882051,0.0450395255941413,"exosome component 10","5394","EXOSC10"
"ENSG00000198793",1657.59550594203,-0.0149372943453096,0.0541494336871364,-0.275853196020737,0.782660823691448,0.848900148628537,"mechanistic target of rapamycin kinase","2475","MTOR"
"ENSG00000171819",0.633640327047847,-1.58849331435093,2.26587338603799,-0.701051225606432,0.483271047391699,0.595802516018194,"angiopoietin like 7","10218","ANGPTL7"
"ENSG00000120942",259.092435417049,-0.329131544987384,0.114674768147583,-2.87013045942068,0.00410302476712746,0.0086336920356831,"UbiA prenyltransferase domain containing 1","29914","UBIAD1"
"ENSG00000204624",2.65819514122545,1.93152758932422,1.23066877402375,1.56949427018366,0.116532813534792,0.181722633147366,"dispatched RND transporter family member 3","57540","DISP3"
"ENSG00000116661",46.1780785986074,1.16924987815296,0.269532137928631,4.33807221334981,1.43737931370235e-05,4.08486238437046e-05,"F-box protein 2","26232","FBXO2"
"ENSG00000132879",215.991808974041,-0.0309694525376584,0.127314016139072,-0.243252498639495,0.807809799884306,0.867305371216937,"F-box protein 44","93611","FBXO44"
"ENSG00000116663",65.1191621613431,-0.231679116493422,0.221335192060692,-1.04673420587311,0.295222182887821,0.40079076376204,"F-box protein 6","26270","FBXO6"
"ENSG00000116670",303.585942678025,-0.317778352203061,0.109799827120321,-2.89416076998766,0.00380173453639177,0.00804912564248555,"mitotic arrest deficient 2 like 2","10459","MAD2L2"
"ENSG00000162490",12.974640930305,3.04770708206717,0.655648990796237,4.64838217529467,3.34548632446871e-06,1.01976788934891e-05,"dorsal inhibitory axon guidance protein","374946","DRAXIN"
"ENSG00000177674",420.234513406688,0.535065201707544,0.0979024839907697,5.46528729299647,4.6215767606191e-08,1.65684257596702e-07,"angiotensin II receptor associated protein","57085","AGTRAP"
"ENSG00000177000",285.501117306741,0.292840334621661,0.109822673616961,2.66648338614508,0.00766493948067692,0.0153967395483463,"methylenetetrahydrofolate reductase","4524","MTHFR"
"ENSG00000011021",368.754725254034,0.707741258741221,0.101384572246982,6.98075893654806,2.93589704134802e-12,1.40075269004167e-11,"chloride voltage-gated channel 6","1185","CLCN6"
"ENSG00000175206",0.765458639236935,2.9803657780798,2.05602872071247,1.4495740006234,0.147177350581705,0.223158414904648,"natriuretic peptide A","4878","NPPA"
"ENSG00000120937",1.24540004274696,1.09584693799401,1.78346284299224,0.614448987429104,0.538918672851778,0.648956891942928,"natriuretic peptide B","4879","NPPB"
"ENSG00000116685",1363.89085730184,0.0856483540011231,0.0623836621819297,1.3729292414951,0.169774345006071,0.252187581037843,"KIAA2013","90231","KIAA2013"
"ENSG00000083444",10160.1427997413,0.0864413026703103,0.0408905509286182,2.11396766996877,0.0345180287292416,0.0612259847649011,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","5351","PLOD1"
"ENSG00000116688",2352.37990165954,-0.232692535028656,0.0509958657896172,-4.56296861374266,5.04353568382301e-06,1.50804684333909e-05,"mitofusin 2","9927","MFN2"
"ENSG00000116691",142.034439404488,-0.626692738136087,0.155598121638428,-4.02763691191831,5.63402602567371e-05,0.000150451667994889,"migration and invasion inhibitory protein","60672","MIIP"
"ENSG00000120949",2.87800909922136,-1.85157049352641,1.12067334179762,-1.65219464447722,0.0984948778590812,0.156931622690501,"TNF receptor superfamily member 8","943","TNFRSF8"
"ENSG00000028137",284.51883113806,-0.691579199712801,0.113095489137804,-6.11500250792612,9.65554450943483e-10,3.90728761614636e-09,"TNF receptor superfamily member 1B","7133","TNFRSF1B"
"ENSG00000048707",1177.42898261781,0.3155317412083,0.075306317178871,4.18997705675653,2.78982661548981e-05,7.6824485536414e-05,"vacuolar protein sorting 13 homolog D","55187","VPS13D"
"ENSG00000162496",239.359926567298,1.49168299077945,0.126037747481496,11.8352082656702,2.56705520293932e-32,2.74551956320172e-31,"dehydrogenase/reductase 3","9249","DHRS3"
"ENSG00000179172",1.21308277816865,-1.51845232839942,1.69389517372263,-0.89642638573812,0.370025080295063,0.483288694912145,"heterogeneous nuclear ribonucleoprotein C like 1","343069","HNRNPCL1"
"ENSG00000120952",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PRAME family member 2","65122","PRAMEF2"
"ENSG00000277058",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"heterogeneous nuclear ribonucleoprotein C like 3","649330","HNRNPCL3"
"ENSG00000275774",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"heterogeneous nuclear ribonucleoprotein C like 2","440563","HNRNPCL2"
"ENSG00000179412",1.42945348458236,-0.228839133993086,1.50624541816113,-0.151926858155997,0.879244624438969,0.91767102291442,"heterogeneous nuclear ribonucleoprotein C like 4","101060301","HNRNPCL4"
"ENSG00000162493",46.3376286808845,0.859990244259691,0.272303233819929,3.15820797349911,0.00158742264726259,0.00354207948150736,"podoplanin","10630","PDPN"
"ENSG00000116731",500.380369836304,-0.397461588444775,0.0857637581757276,-4.6343770014181,3.5801402255801e-06,1.08814408423591e-05,"PR/SET domain 2","7799","PRDM2"
"ENSG00000189337",242.360447435594,-0.616800098175316,0.120164471533228,-5.13296559544856,2.85212058399197e-07,9.59473936701064e-07,"kazrin, periplakin interacting protein","23254","KAZN"
"ENSG00000171729",518.629349291039,1.29355664555549,0.0979461824287777,13.206810244964,8.01494536754007e-40,1.07483407485719e-38,"transmembrane protein 51","55092","TMEM51"
"ENSG00000142621",0.805101657684502,0.388071418546277,1.99047313451868,0.194964409122818,0.845420810323722,0.895287620894322,"forkhead associated phosphopeptide binding domain 1","114827","FHAD1"
"ENSG00000142634",1068.14842431117,-1.26513375586564,0.0645177325179364,-19.6090858511484,1.29335626531035e-85,4.48505520897506e-84,"EF-hand domain family member D2","79180","EFHD2"
"ENSG00000162438",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"chymotrypsin C","11330","CTRC"
